smiles,mp,db,db_index,train/test
CN1C(C)=NN=C1C1=CC=C(C=C1)C(O)=O,543.15,Enamine,5156,True
CC1=C2CC(=O)C2=C(C)C(C)=C1C,433.15,OCHEM,13268,True
OC(=O)CCCOC1=C2C=CC=CC2=CC=C1,390.15,Enamine,12244,True
OC(=O)C1=NN(C=C1)C1=CC(Cl)=C(Cl)C=C1,465.15,Enamine,18339,True
CC(C)C1=C(O)C(=O)C2=C(C=C[C@H]3C(C)(C)CCC[C@]23C)C1=O,440.15,OCHEM,13191,False
O=C1OC=CC2=C1N=CC=C2,431.15,Enamine,18111,True
C1N2CN3CN1CN(C2)C3,553.15,OCHEM,807,True
CCN(CC(C)=C)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,328.65,OCHEM,11534,True
NC1=CC2=CC=CC=C2C=N1,428.15,OCHEM,6357,True
CCOC(=O)C1=NNC(=C1)C12CC3CC(CC(C3)C1)C2,466.15,Enamine,7519,True
OC(=O)C1=C(F)C=CC(O)=C1,478.15,OCHEM,19360,True
CC1=CC=C(C=C1)C1=CSC2=NC(=CC(=O)N12)C(F)(F)F,459.15,OCHEM,18081,True
NC1=NSC2=C1C=C(C=C2)[N+]([O-])=O,473.15,OCHEM,1540,True
CC(C)(C)OC(=O)NC1=CC(O)=C(C=C1)C(O)=O,432.15,Enamine,20591,True
CC(C)(C)OC(=O)N1CCC(O)(C1)C(F)(F)F,376.15,Enamine,21087,True
ClC1=CC=C(NN=C(C#N)C2=NC(=CS2)C2=CC=C(Cl)C=C2)C=C1,513.15,OCHEM,13750,True
COC1=C(N)C=C(C=C1)C1CCCCC1,340.15,OCHEM,3768,True
CS(=O)(=O)C1=CC=C(OCCN)C=C1,337.15,Enamine,18131,False
CC1=NC(N)=C(C=C1)C#N,443.15,Enamine,5730,True
O=C1COC2=C(N1)C=NC=C2,542.15,Enamine,3616,False
COC(=O)C1=CC=C(C=C1)S(Cl)(=O)=O,340.65,Enamine,8958,True
CCOC1=C(Br)C=C(Br)C=C1C=O,360.35,OCHEM,5308,True
OC1=CC=C2C=CC=CC2=C1N=O,383.15,OCHEM,8151,True
CCCCCCCCCCCCCCCCCCO,332.65,Bradley,2391,True
CCCCC(CO)(CO)CCCC,313.15,OCHEM,18751,True
OC(=O)C(OC1=C(F)C=C(Br)C=C1)C1=CC=CC=C1,378.15,Enamine,18357,True
CCOC1OC2C(CO)OC(C2O1)N1C=NC2=C1N=CN=C2N,503.15,OCHEM,3011,True
CCCCCCC(=O)CCCCCC,306.15,OCHEM,8443,True
CC1=CC=C(OC2CCNCC2)C=C1,318.15,Enamine,19826,False
COC1=C(C=C(Br)C=C1)C(=O)CBr,366.15,Enamine,16755,True
[O-][N+](=O)C1=CC=CC=C1C(F)(F)F,305.65,OCHEM,8386,True
C[C@@H](CCC(O)(Cl)Cl)C1CCC2C3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)C3C[C@H](O)[C@]12C,439.15,OCHEM,13883,True
CC1(C)C2CCC1(C)C(=O)CC2,466.15,OCHEM,13068,True
COC1=CC=C(C=C1)N1C(=S)NC(=O)C2=C1N=CC=C2,535.15,OCHEM,4818,True
CCOC(=O)CC1=NC(O)=CS1,427.15,OCHEM,7050,True
ClCC1=NOC(=N1)C1=CSC=C1,342.65,OCHEM,6492,True
CC1(NC(=O)NC1=O)C1=CC=CO1,453.15,Enamine,8945,True
NC(=O)N1CCC(=CC1)C1=CNC2=C1C=CC=C2,473.15,Enamine,10086,True
C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1,393.15,Bergstrom,29,True
CC1=CC(C)=C(C=C1)C(N)CN1C=CN=C1,353.15,Enamine,5374,True
ClS(=O)(=O)C1=CC=C(S1)C1=CC=CC=C1,359.15,OCHEM,2980,True
C(SCC1=CC=CC=C1)C1=CC=CC=C1,322.35,Bradley,481,True
NC1=C(CO)C=NC=C1,441.15,OCHEM,20232,True
OC(=O)C1=CC=C(O1)C1=C(Cl)C=CC=C1,484.15,Enamine,6379,False
COC1=C(O)C=CC=N1,338.15,Enamine,7433,True
CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1,447.15,Bergstrom,207,True
CCOC1=C(C=O)C=C2OC(C)CC2=C1,349.15,Enamine,3545,True
CC1=C(C)C(=CC=C1)C1(CCCN1)C(F)(F)F,319.15,Enamine,4225,True
C1COC2=C(N1)C=CC=N2,385.15,Enamine,3125,True
SC1=NN=C(O1)C1COC2=C(O1)C=CC=C2,426.15,Enamine,1081,True
N#CC1=CC=NC=C1,350.65,Bradley,2386,True
COC(=O)C1=CC=C(C=C1)S(C)(=O)=O,390.15,Enamine,17874,True
OC(=O)C1=CC(NC2=NC=CC=N2)=CC=C1,544.15,Enamine,10712,True
ClC1=CC=C(C=C2N=C(OC2=O)C2=CC=CC=C2)C(Cl)=C1,453.15,OCHEM,18233,True
OC(=O)C1=CN2C(C=C1)=NN=C2C1CC1,564.15,Enamine,4072,True
CC1=CC(=NO1)C(N)=S,443.15,OCHEM,6037,True
CC1=C(OC2=C1C=CC=C2)C(Cl)=O,345.15,OCHEM,6525,True
OC(=O)C1=C2C=CC=CC2=NC(=C1)C1=CC=C(C=C1)C1=CC=CC=C1,563.15,Enamine,346,True
COC(=O)C1=CC(Cl)=CC(N)=C1,369.15,Enamine,19551,True
CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,389.15,OCHEM,10958,True
CC(C)[Si](C(C)C)(C(C)C)C1SCCCS1,321.15,OCHEM,18035,True
O=C1NC(CC#N)=NC2=C1C(=CS2)C1CC1,558.15,Enamine,11109,True
CNS(=O)(=O)N1CCC2=C(C1)C=CC=C2,362.15,Enamine,16745,True
OC(=O)C1=CC2=C(SC=C2)S1,509.15,OCHEM,2662,True
FC1=CN=C(C=C1)C(=O)C1=CC=CC=C1,316.15,Enamine,6795,True
COC1=CC(NS(C)(=O)=O)=CC=C1NC1=C2C=CC=CC2=NC2=CC=CC=C12,508.15,OCHEM,11478,True
CC(F)(F)Cl,142.15,Bradley,89,True
CCOC1=NN=C(N1C1=CC=CC=C1)C1=CC=CC=C1,428.15,Enamine,11709,True
C1C=CC2=CC=CC=C12,271.25,Bradley,122,True
FC(F)(F)COC(=O)NC1=NN=CS1,487.15,Enamine,14353,False
CNC1=NC=NC(Cl)=C1,412.15,Enamine,19743,True
NC(=O)CSC1=C(NC(=O)CCl)C=CC=C1,403.15,Enamine,8172,True
CC1=CC(COC2=C(Br)C=C(C=C2)C(O)=O)=NO1,474.15,Enamine,15351,True
CC(C)C(NC(N)=O)C(O)=O,478.15,Enamine,1406,True
CS(=O)(=O)NC1=CC(O)=C(C=C1)C(O)=O,501.15,Enamine,14949,True
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F,434.15,Bradley,1886,True
COC1=CC=C(C=C1)S(=O)(=O)NC(CCC(N)=O)C(O)=O,445.15,Enamine,263,True
CC(C)(C)OC(=O)NC1=NC=C(N)C=C1,431.15,Enamine,17203,False
OC(=O)C1=NC(=CC=C1)N1CCCCC1,372.65,OCHEM,5415,True
COC1=C(O)C=C2OC(=O)C=CC2=C1,477.15,OCHEM,7623,True
[O-][N+](=O)C1=CC(Cl)=C(OC2=CC=C(Cl)C=C2Cl)C=C1,344.15,OCHEM,19198,True
FC1=CC(C(=O)C2=C(Cl)C=CC=C2)=C(F)C=C1,341.15,Enamine,21069,True
CC1=CC=C(C=C1C)N1CCNCC1,336.15,OCHEM,16626,True
CC(C)(C)OC(=O)N1CCC(CC1)C(N)=O,437.15,OCHEM,6168,True
CS(=O)(=O)C1=C(C#N)C(=CS1)C1=CC=CC=C1,438.15,OCHEM,5040,False
ClS(=O)(=O)N1CCOC1=O,368.15,Enamine,11217,True
CC(O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,345.15,OCHEM,18544,True
OC1=C(C=NNC(=O)C2=CC=NC=C2)C2=C(C=CC=C2)C=C1,540.15,Enamine,14844,True
NC1=NN=C(CCC2=CC=CC=C2)O1,469.15,Enamine,16446,True
CC1=CC=C(C=C1S(Cl)(=O)=O)[N+]([O-])=O,317.15,OCHEM,19469,True
CC1(O)CC2=CC=CC=C12,351.15,OCHEM,17573,True
O=C1SS(=O)(=O)C2=CC=CC=C12,378.15,OCHEM,16172,True
CC1=NC2=C(C=NN2C(C)=C1)C(O)=O,450.15,Enamine,10499,True
CCC1=NC=CC(=C1)C(N)=S,437.15,OCHEM,7147,True
COC1=CN(N=C1C(O)=O)C1=CC=CC=C1,419.15,Enamine,7762,True
CC(C)(C)CC1=NOC2=C1C(=CC(=N2)C1CC1)C(O)=O,438.15,Enamine,12189,True
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,300.15,OCHEM,15110,True
BrC1=CC(=CC=C1)C(=O)C1=CC=CC=C1,351.65,Bradley,2827,False
CCN1C=CN=C(N)C1=O,393.15,Enamine,6874,True
OC(=O)C=CC1=CC=C(Br)C=C1,535.15,Bradley,1166,True
NCCCCC1=CNN=C1,346.15,Enamine,21401,True
OC(=O)C1=CC(=C(F)C(=C1)[N+]([O-])=O)C(F)(F)F,394.65,OCHEM,20455,True
OC(=O)C1=C2C(ON=C2C2=CC=CC=C2)=NC(=C1)C1CC1,487.15,Enamine,12187,True
CC1=C(SC2=C1C=CC=C2)C1=CSC(N)=N1,444.15,Enamine,8939,True
O=C1NC(=O)C(=O)N1C1=CC2=C(OCO2)C=C1,469.15,Enamine,9392,True
CC(C)CN1C(S)=NCC1=O,290.15,Enamine,8052,True
CC1=CC=NC2=C1C=CC1=C2N=CC=C1C,467.15,OCHEM,20177,True
COC1=C(OCC#N)C=CC(C=CC(O)=O)=C1,438.15,Enamine,1584,True
CC1(NC(=O)N(N)C1=O)C1=CC=CC=C1,443.15,Enamine,2099,False
COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CO1)C(=O)OC,459.15,OCHEM,17416,True
CC(=O)C1=C(C)N(N=N1)C1=CC=CC=C1,373.15,Enamine,14078,True
NC1=NN=C(O1)C1=CC=CC=C1,517.15,Enamine,946,True
CNC(=O)C1=CC=C(CN)C=C1,364.15,Enamine,10902,True
[O-][N+](=O)C1=CC(=C(C=C1)S(Cl)(=O)=O)[N+]([O-])=O,375.15,OCHEM,18890,False
CCN1C(=O)C=C(N)N(CC=C)C1=O,416.15,OCHEM,9363,True
CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C,208.55,OCHEM,21654,True
CSC(SC)=C(C#N)C(=O)C1=CC(=CC=C1)C(F)(F)F,333.15,OCHEM,7077,True
ClC1=NC=CC(CN2CCNC(=O)C2)=C1,417.15,Enamine,4237,True
SC1=NN=C(N1)C1=CC=CS1,513.15,Enamine,1097,True
OC(=O)C1CCN(CC(F)(F)F)CC1,336.15,Enamine,11967,True
CN(C)C(=O)C1=CC=C(C=C1)S(N)(=O)=O,480.15,Enamine,7463,True
COC1=CC=C2NC3=C(CCNC3C)C2=C1,423.15,OCHEM,9799,True
OC(=O)CCNC(=O)C1=CC=C(F)C=C1,407.15,Enamine,14458,True
CC(C)C(Br)C(=O)NC1=C(F)C=CC=C1,372.15,Enamine,10475,True
O=C1CCC(O1)C1=CC=CC=C1,309.65,OCHEM,9654,True
CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12,326.15,Bergstrom,199,True
[O-][N+](=O)C1=CC(Cl)=C(C=C1)N=C=O,334.15,OCHEM,19249,True
CC(C)(N1N=C2C=CC=CC2=N1)C(N)=O,447.15,OCHEM,401,True
CN1N=CC2=C1N=CC(C(O)=O)=C2O,467.15,Enamine,6715,True
CC1=NN(C(Cl)=C1C(O)=O)C1=CC=C(F)C=C1,527.15,Enamine,2418,True
CC1=CC=C(C=C1)C1=CSC(CC(N)=S)=N1,391.15,Enamine,7592,True
CNC(=O)C1=CC=C(C=O)C=C1,426.15,Enamine,10629,True
OC(=O)CC1=CC(=CC=C1)C(F)(F)F,350.65,Bradley,1056,True
OC(=O)CS(=O)(=O)C1=CC(Br)=CC=C1,413.15,Enamine,12139,True
CCCOC1=CC=C(C=C1)C(N)=NO,379.15,OCHEM,2849,True
COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,477.15,Bradley,1400,True
O=C1NC(CC#N)=NC2=C1C(=CS2)C1=CC=CC=C1,553.15,Enamine,9349,False
COC(=O)C1=C(Cl)C(=C(SC)S1)S(=O)(=O)C(C)C,415.15,OCHEM,3095,True
S(SC1=NC=CC=N1)C1=NC=CC=N1,413.15,OCHEM,5229,True
COC1=CC=C(C=C1C=O)C(F)(F)F,360.15,OCHEM,19451,True
NC(CC1=CC=C(Cl)C=C1)=NO,370.15,Enamine,18098,True
NCC1=CC=C(C=C1)N1CC=CC1,348.15,Enamine,20501,True
CCCCCCCCCCS,247.15,OCHEM,8215,True
CN1CCN(CC1)C1=NC2=C(CC3=C1C=CC=C3)C=CC=C2,410.15,OCHEM,10032,True
CC(CO)=CCNC1=C2NC=NC2=NC=N1,481.15,OCHEM,9903,True
CN(C)C1=CC(OC2=C(N)C=C(C)C=C2)=CC=C1,338.15,Enamine,4418,False
CCCC1=NNC(=C1)C(O)=O,443.15,Enamine,10394,False
CC(=CC1=CC=CC=C1)C(Cl)=O,318.65,OCHEM,6307,False
CCCCNC1=C(N)C=C(C=C1)S(=O)(=O)N1CCCC1,482.15,Enamine,4398,True
CCN1C(=O)C2=CC=CC=C2C1=O,350.65,Bradley,2315,True
CC(=O)C1=CCCCC1,346.15,OCHEM,9600,True
CC1=C(C(NC(=O)N1)C1=CC=CO1)C(=O)OC(C)(C)C,481.15,OCHEM,15692,True
OC(=O)CN1C2=C(C=CC=C2)N=C1C1=C(Cl)C=CC=C1,550.15,Enamine,9440,True
CCS(=O)(=O)CCO,319.15,OCHEM,8672,True
CC(C)(C)OOC(C)(C)C,243.15,OCHEM,782,True
COC(=O)C1=CNC(=O)C(N)=C1,483.15,Enamine,12459,True
BrC1=C(N=CC=N1)C#N,318.15,Enamine,4462,True
CS(=O)(=O)CC1(CBr)CCOCC1,371.15,Enamine,5659,True
ClC1=C(Cl)C(I)=CC=C1,308.15,OCHEM,18471,True
CC1=CC=CC=C1CC(O)=O,361.15,OCHEM,21494,False
O=C1CCCC2C3CCCN4CCCC(CN12)C34,349.15,OCHEM,8707,True
COC1=CC(C=O)=C(C=C1OC)[N+]([O-])=O,406.15,OCHEM,20925,True
C1CN=C(NC2=NN=C(S2)C2=CC=CC=C2)N1,466.15,OCHEM,14931,True
NS(=O)(=O)C1=CC2=C(NCCC2)C=C1,435.15,Enamine,9730,True
ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,433.15,OCHEM,10217,True
CC(C)C1=CC=C(NC(=S)NN)C=C1,453.15,Enamine,1208,True
OC1=C(Cl)N=CC=C1,443.15,OCHEM,19221,True
CC1=C(C)C(Br)=CC(C(Cl)=O)=C1C,334.15,OCHEM,5923,True
CC(C)N1CCC2=C(C1)SC(N)=C2C#N,441.15,Enamine,7787,True
OC(=O)C1=C(C=C(O)C=C1)C(F)(F)F,433.15,OCHEM,20471,True
NC1=CC(F)=C(C=C1F)C#N,369.15,OCHEM,3652,True
OC(=O)C1(Br)CCCC1,340.15,Enamine,3344,True
COC1=CC=C(C(C)=C1)[N+]([O-])=O,322.15,OCHEM,19985,True
NC(=O)NCC#C,403.15,OCHEM,2023,False
NC(=O)NC1=CC=CC(O)=C1,456.15,OCHEM,1059,True
CN1C2=C(C3=C(CCCC3)S2)C(=O)N(C1=O)C1=CC(Cl)=CC=C1,513.15,OCHEM,14407,True
OC1=CC=C(C=C1)N1C=CC=C1,395.15,OCHEM,6542,True
OC1=C(C=CC=C1)N1CCOCC1,488.15,OCHEM,6443,True
CC(=O)C1=CNC2=C1C=CC(Br)=C2,513.15,Enamine,18058,False
NC1=CC=C(SCC(O)=O)C=C1,471.15,OCHEM,3161,False
CC(=C)N1C(=O)NC2=C1C=CC=C2,395.15,OCHEM,5655,False
NC1=CC(Cl)=C(OCC(F)(F)F)C(Cl)=C1,363.15,Enamine,6284,True
CCOCCN1C(=O)C(=O)C2=C1C=CC=C2,339.15,Enamine,466,True
CCOP(=O)(N1CC2=C(C[C@@H]1C(=O)NO)C=CC=C2)C1=CC=C(OC)C=C1,440.25,OCHEM,16830,True
NC(CC1=CC=C(Br)C=C1)C(O)=O,535.15,OCHEM,1132,True
CC(C)C(=O)C1=CC=CC=C1,273.0,Bradley,2123,True
CCCOC1=CC=C(CNC(=O)CCl)C=C1,383.15,Enamine,13413,True
COCCNC(N)=S,392.15,Enamine,1877,True
OC(=O)C1CN(C(=O)C1)C1=CC=C(Br)C=C1,447.15,Enamine,10397,True
CC1=C(C=C(N)C=C1)N1CCCS1(=O)=O,402.15,Enamine,20538,True
OC(C1C(=O)N(N=C1C(F)(F)F)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,441.15,OCHEM,13609,True
CN1C2=C3C=CC=CC3=CN2C2=C(C=CC=C2)C1=O,438.15,Enamine,10156,True
CCCCCCCC#C,223.15,OCHEM,10432,True
OC(=O)CC1=CC2=C(CCCC2)C=C1,352.15,Enamine,5754,True
NC1=NC=C(F)C=C1,368.15,OCHEM,19082,True
OC1(CCCCC1)C#N,308.15,OCHEM,9599,True
CN(C)CCN1C2=CC=CC=C2N(C)C2=CC=CC=C2C1=O,389.15,Bergstrom,68,True
OC1=C2C=CC=CC2=C(C=C1[N+]([O-])=O)[N+]([O-])=O,405.15,Bradley,1271,True
CCN1C2=C(C=CC=C2)C2=C1C=CC=C2,341.65,Bradley,1223,True
BrC1=C(OC2=NN=CC=C2)C=CC=C1,383.15,Enamine,5093,True
OC(=O)C1=C(CS(=O)C2=CC=CC=C2)C=CC=C1,459.15,OCHEM,4753,True
OC(=O)C1(CCC1)C#N,338.15,Enamine,17969,True
CC(O)C1=CC2=C(O1)C=CC=C2,290.15,Enamine,7983,True
COC1=C(C)C(CN2C=CC(N)=N2)=NC=C1C,333.15,Enamine,15895,True
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N(CC=C)C1=C(Cl)C=CC=C1,377.15,Enamine,261,True
NC(=O)C1CCC1,425.15,Enamine,21364,True
CC(=O)C1=CC=C(NS(=O)(=O)C2=CC=C(C)C=C2)C=C1,444.15,Enamine,452,True
CCN1CCN(CC1)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,463.15,Enamine,311,True
OCCN(CCO)CCCC1=CC=C(COC2=CC=CC=C2)C=C1,336.65,OCHEM,14977,True
OC(=O)CC1=CC=C(OC2=CC(=NC=C2)C#N)C=C1,443.15,Enamine,5202,True
CCSC1=C(C=C(Cl)C=C1)C(O)=O,428.15,Enamine,3711,True
CCOC(=O)C1=C(NC(=O)CCl)SC(CC)=C1,348.15,Enamine,733,True
BrC1=C2ON=CC2=CC=C1,353.15,Enamine,21839,True
COC1=CC=C(C=C1)C(N)CC1=CC=C(F)C=C1,321.15,Enamine,15267,True
[O-][N+](=O)C1=CC=C(C=C1)C(=O)C=CC1=CC=CS1,442.15,OCHEM,18428,False
OC(=O)C1(CCCC1)C1=CC(=CC=C1)C(F)(F)F,385.15,Enamine,9663,True
CC(=O)N(C(C)=O)C1=CC=CC=C1,310.65,OCHEM,9870,True
CC(=O)ON1C2=CC=C(OC(C)=O)C=C2C(OC(C)=O)=C1C1=CC=CC=C1,468.15,OCHEM,12462,False
N#CC1=CC=C(C=C1)C1=CC=CC=C1,359.15,OCHEM,20408,True
OCC1OC(CC1O)N1C=NC2=C1N=CNC2=O,523.15,OCHEM,1105,True
O=C1NC=C(C=C1)C#N,527.15,Enamine,9869,True
ClS(=O)(=O)C1CCOCC1,308.15,Enamine,15526,True
CN1C(=O)C(C2=NNC(=O)C2=C/C2=CC=CC(O)=C2)=C(O)C2=CC=CC=C12,563.15,OCHEM,13955,True
ClC1=CN=CC(Cl)=C1Cl,345.15,OCHEM,19597,True
CC(=O)CCC1=C(C2=CC=C(C)O2)C2=C(O1)C(Br)=CC(Br)=C2,381.15,OCHEM,13122,False
FC1=NC=CC(=C1)C(=O)NC1CCC2=C1C=CC=C2,395.15,Enamine,3772,True
CSC1=NC(=CC(=N1)C1CC1)C(O)=O,409.15,Enamine,12551,True
OC(=O)C1=CC(NS(=O)(=O)C2=CC=C(F)C=C2)=C(Cl)C=C1,485.15,Enamine,1665,True
CCCC1=NOC2=C1C(=CC(=N2)C1=CN=CC=C1)C(O)=O,533.15,Enamine,15176,True
ClCC#CCN1C(=O)C2=CC=CC=C2C1=O,390.65,OCHEM,21377,True
CC1=CC=CC(=C1)C(N)=O,368.65,Bradley,1325,False
CC1=C(SC=N1)C(Cl)=O,336.15,Enamine,13279,True
OC(=O)C1=CC=CC=C1C#N,484.15,OCHEM,19319,True
CCOCCCNC(=O)CC#N,320.15,Enamine,510,True
CC(O)C1=C(Cl)N=C2C=CC=CN12,406.15,Enamine,19930,True
NC1=CC=C(O)C=C1,461.15,Bradley,1701,True
OC(=O)C=CC1=NC2=C(O1)C=CC=C2,497.15,Enamine,7299,True
CS(=O)(=O)C1=NC=C(N)C=C1,445.15,Enamine,12143,True
CCOC(=O)C1=C(N)SC2=C1CCC2,365.15,OCHEM,6670,True
NC(=O)C1=CSC(=C1)C(=O)CCl,449.15,Enamine,14316,True
CC(C)OC(=O)C1=C(C=CC=N1)C(C)=O,313.15,OCHEM,21244,True
O=C1NCCSC1C1=CC=CC=C1,433.15,OCHEM,2202,True
CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1,530.15,OCHEM,8706,True
CC(=O)C1=C(C)N(N=N1)C1=CC=C(Cl)C=C1,387.15,Enamine,16087,True
CCCCCCCCCCCCCC(=O)OC(=O)CCCCCCCCCCCCC,326.55,OCHEM,9251,True
N1C=NC(=N1)C1=NC=CC=C1,433.15,Enamine,5219,True
CCCCCCCCCCCCC1=CC=CC=C1,276.15,OCHEM,8077,True
CCNCC,223.15,OCHEM,7905,True
COC1=CC=C(C=C2/SC(NC2=O)=N/N=C/C(C)C)C=C1,532.15,OCHEM,14453,True
OC(=O)CNC(=O)C=CC1=CC=CC=C1,465.15,Enamine,4519,True
NC(=O)CC(O)C(O)=O,421.15,OCHEM,11656,True
CCC[C@@H](NC(N)=O)C(O)=O,457.15,Enamine,3705,True
OC(=O)C1=C(Cl)C=C(F)C(=C1)S(Cl)(=O)=O,418.15,Enamine,676,True
CN(CC(=O)NC1=C(Cl)C=CC=C1Cl)C(=O)CCl,462.15,Enamine,4280,True
OC(=O)C1=CC=C(C=C1)N1CCC2=C(C1)C=CC=C2,483.15,Enamine,15736,False
NC1=CC=CC=C1C1=CC2=CC=CC=C2N1,426.15,OCHEM,12868,False
COC1=C(OC)C=C(C(C=C[N+]([O-])=O)=C1)[N+]([O-])=O,441.15,OCHEM,13145,True
OC(=O)CC1=C(C=CC(O)=O)C=C2CCC(=O)NC2=C1,507.15,OCHEM,12605,True
CC(C)CC(=O)NC1=CC(C(O)=O)=C(Cl)C=C1,448.15,Enamine,20808,True
COC1=C(C=CC=C1)N1CCN(CC(N)=S)CC1,404.15,OCHEM,5985,True
CC(C)(C)C1CCC2=C(C1)C=C(S2)C1=NN=C(CCl)O1,363.15,Enamine,6190,True
CCOC1=CC=C(C=C1)C(=O)C(C)Cl,336.15,Enamine,3248,True
O=C1NC2=C(C=CC=C2)C=C1C#N,601.15,Enamine,13540,True
COC1=CC(CC(NC(C)=O)C(O)=O)=CC=C1,422.15,Enamine,14157,True
CSC1=NC(N)=C(C=N1)C(N)=O,524.15,Enamine,17238,True
NC1=NC2=C(S1)C=C(OC1=CC=CC=C1)C=C2,433.15,Enamine,911,True
OC(=O)CCC1NC(=O)N(C1=O)C1=C(F)C=C(F)C=C1,457.15,Enamine,18399,True
NC(=S)NC1=CC(OC2=CC=CC=C2)=CC=C1,393.15,Enamine,21819,False
S1N=C2C=CC=CC2=N1,316.15,OCHEM,18725,True
OC(=O)C1=CC=C(C=C)C=C1,416.15,Bradley,1686,True
C[Si](C)(Cl)CC[Si](C)(C)Cl,310.15,OCHEM,18460,True
OC1=CC(=O)N(C(S)=N1)C1=CC=C(Cl)C=C1,462.15,Enamine,16206,True
CC(=O)C1=C(Cl)C=C(N)C=C1,332.15,Enamine,7866,True
OCCNC(=O)C1=CC(Br)=CN=C1,402.15,Enamine,20046,True
NC1=C(Cl)C=CC2=NSN=C12,363.15,Enamine,21291,True
COC(=O)CCC(C)C1CCC2C3C(CC(=O)C12C)C1(C)CCCCC1CC3=O,413.15,OCHEM,18342,True
OC(=O)C1=CC=C(NC(=O)C23CC4CC(CC(C4)C2)C3)C=C1,558.15,Enamine,5696,True
[O-][N+](=O)C1=C(F)C(C#N)=C(F)C=C1,325.65,OCHEM,18979,True
O=C(CC1=CC=C(OC2=CC=CC=C2)C=C1)C1=CC=CC=C1,332.25,OCHEM,2380,True
OC(=O)CCC1=NN=C(O1)C1=CC=CC=C1,418.15,Enamine,8515,True
COC1=C(O)C(Cl)=CC(=C1)C#N,415.15,Enamine,4700,True
ON(C=C(C(O)=O)C1=CC=CC=C1)C1=CC=CC=C1,348.15,OCHEM,13084,True
OC(=O)CCCC1=CC=C(Br)C=C1,341.15,OCHEM,2864,True
CC1=NC(=CO1)C1=CC=C(C=C1)S(N)(=O)=O,519.15,Enamine,21999,True
OC(SCC(O)=O)C(=O)C1=CC=CC=C1,387.15,Enamine,8410,True
OC(=O)CCC(=O)NC1=CC=CC=C1,421.15,OCHEM,7774,True
COC1=CC=C(CCNC(=O)C=C/C2=CC(O)=C(O)C=C2)C=C1OC,372.15,OCHEM,12030,True
CC1(C)C=CC=C(C=C1)C(O)=O,361.65,OCHEM,8602,True
COC1=CC=C(C=C1)N=C=S,291.65,Bradley,1114,True
ClC1=NC=NC2=C1C(=CS2)C1=CC=CC=C1,403.15,OCHEM,20379,True
ClC1=CC(Cl)=C(C(Cl)=C1)S(Cl)(=O)=O,319.15,OCHEM,18822,False
CC(C)CC1=CC=CC=C1,222.15,OCHEM,3954,True
CN1C(S)=NN=C1C1=CC=CS1,427.15,OCHEM,5046,True
CCCCCC(C)Br,320.15,OCHEM,10030,True
OC1=CC=CC=C1NC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,470.65,OCHEM,17097,True
NC1=CC2=C(SC=N2)C=C1,330.15,OCHEM,2778,True
OC(C1=C(F)C(F)=C(F)C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,351.15,OCHEM,4245,True
[O-][N+](=O)C1=CC=CC2=C1NN=C2Br,453.15,OCHEM,6947,True
CN(C)C(=O)C(C(F)(F)F)C(F)(F)F,327.15,OCHEM,18312,False
CC1=CC=CC(=C1O)N(=O)=O,343.15,OCHEM,10946,True
OC(=O)C1=C(Br)C=CS1,468.65,OCHEM,19851,True
OC(=O)C1=C(NC(=O)C2=CC=C(Cl)C=C2)C=CC=C1,482.15,Enamine,5366,True
O=CC(C=O)=C1NC2=C(N1)C=CC=C2,303.15,Enamine,9998,True
CC1=CC=CN2C(=O)C(=CN=C12)C(=O)C1=CC=CC=C1,419.15,OCHEM,14358,True
CC(=O)ON(C=C1C2CCC(C)(C1=O)C2(C)C)C1=CC=CC=C1,436.15,OCHEM,12833,True
C[P+]([O-])(CCCCN1C(=O)C2=CC=CC=C2C1=O)OCCCCN1C(=O)C2=CC=CC=C2C1=O,387.15,OCHEM,17028,True
OC(=O)C1CCN(CC1)S(=O)(=O)C1=CC=C(Br)S1,440.15,Enamine,2257,True
CC1=CC2=NC=NN2C(Cl)=C1,367.15,Enamine,9679,True
BrC1=CC2=C(NC(=O)CC2)C=C1,443.15,Enamine,19035,True
